,Date,Price
642,2016-07-12,4390.24
643,2016-07-11,4328.87
644,2016-07-08,4273.59
645,2016-07-07,4203.35
646,2016-07-06,4185.47
647,2016-07-05,4220.02
648,2016-07-04,4257.28
649,2016-07-01,4217.68
650,2016-06-30,4204.73
651,2016-06-29,4196.67
652,2016-06-28,4124.31
653,2016-06-27,4106.7
654,2016-06-24,4206.05
655,2016-06-23,4294.01
656,2016-06-22,4224.39
657,2016-06-21,4230.07
658,2016-06-20,4233.1
659,2016-06-17,4187.58
660,2016-06-16,4148.47
661,2016-06-15,4201.08
662,2016-06-14,4173.67
663,2016-06-10,4283.23
664,2016-06-09,4335.37
665,2016-06-08,4363.94
666,2016-06-07,4365.02
667,2016-06-06,4278.82
668,2016-06-03,4201.97
669,2016-06-02,4216.81
670,2016-06-01,4214.26
671,2016-05-31,4243.13
672,2016-05-30,4289.38
673,2016-05-27,4273.95
674,2016-05-26,4249.66
675,2016-05-25,4196.04
676,2016-05-24,4163.49
677,2016-05-23,4130.96
678,2016-05-20,4158.07
679,2016-05-19,4192.54
680,2016-05-18,4233.94
681,2016-05-17,4201.13
682,2016-05-16,4202.99
683,2016-05-13,4182.25
684,2016-05-12,4184.41
685,2016-05-11,4196.99
686,2016-05-10,4129.44
687,2016-05-06,4165.42
688,2016-05-05,4213.04
689,2016-05-04,4214.36
690,2016-04-29,4288.6
691,2016-04-28,4317.0
692,2016-04-27,4249.82
693,2016-04-26,4277.49
694,2016-04-25,4323.17
695,2016-04-22,4363.32
696,2016-04-21,4334.55
697,2016-04-20,4356.08
698,2016-04-19,4286.09
699,2016-04-18,4206.73
700,2016-04-15,4230.53
701,2016-04-14,4260.34
702,2016-04-13,4316.76
703,2016-04-12,4244.51
704,2016-04-11,4257.21
705,2016-04-08,4196.88
706,2016-04-07,4132.01
707,2016-04-06,4147.98
708,2016-04-05,4121.85
709,2016-04-04,4141.62
710,2016-04-01,4136.6
711,2016-03-31,4167.68
712,2016-03-30,4161.38
713,2016-03-29,4105.62
714,2016-03-28,4133.2
715,2016-03-25,4174.78
716,2016-03-24,4172.52
717,2016-03-23,4207.42
718,2016-03-22,4265.09
719,2016-03-21,4273.97
720,2016-03-18,4315.36
721,2016-03-17,4243.42
722,2016-03-16,4179.82
723,2016-03-15,4157.64
724,2016-03-14,4165.48
725,2016-03-11,4174.73
726,2016-03-10,4176.37
727,2016-03-09,4180.86
728,2016-03-07,4224.05
729,2016-03-04,4161.93
730,2016-03-03,4105.09
731,2016-03-02,4052.34
732,2016-03-01,4087.06
733,2016-02-29,4084.24
734,2016-02-26,4027.23
735,2016-02-25,3977.35
736,2016-02-24,3940.81
737,2016-02-22,3987.84
738,2016-02-20,3927.71
739,2016-02-19,3924.8
740,2016-02-18,3963.94
741,2016-02-17,3887.95
742,2016-02-16,3842.61
743,2016-02-15,3802.9
744,2016-02-12,3774.78
745,2016-02-11,3751.38
746,2016-02-10,3808.24
747,2016-02-09,3788.84
748,2016-02-08,3854.47
749,2016-02-05,3941.51
750,2016-02-04,3947.19
751,2016-02-03,3889.99
752,2016-02-02,3898.15
753,2016-02-01,3942.84
754,2016-01-29,3963.4
755,2016-01-28,3909.76
756,2016-01-27,3869.29
757,2016-01-26,3773.32
758,2016-01-25,3804.06
759,2016-01-22,3824.09
760,2016-01-21,3714.91
761,2016-01-20,3622.94
762,2016-01-19,3668.87
763,2016-01-18,3612.97
764,2016-01-15,3576.5
765,2016-01-14,3730.11
766,2016-01-13,3746.85
767,2016-01-12,3771.1
768,2016-01-11,3764.82
769,2016-01-06,3918.66
770,2016-01-05,3936.39
771,2016-01-04,3909.7
772,2015-12-30,3960.47
773,2015-12-29,3943.91
774,2015-12-28,3876.99
775,2015-12-25,3898.53
776,2015-12-24,3917.37
777,2015-12-23,3942.33
778,2015-12-22,3895.34
779,2015-12-21,3856.92
780,2015-12-18,3877.78
781,2015-12-17,3988.51
782,2015-12-16,3930.9
783,2015-12-15,3901.91
784,2015-12-14,3850.11
785,2015-12-11,3872.32
786,2015-12-10,3906.71
787,2015-12-09,3935.64
788,2015-12-08,3923.94
789,2015-12-07,3954.5
790,2015-12-04,3988.04
791,2015-12-03,4064.63
792,2015-12-02,4030.26
793,2015-12-01,4024.32
794,2015-11-30,4022.61
795,2015-11-27,4078.01
796,2015-11-26,4155.08
797,2015-11-25,4171.32
798,2015-11-24,4093.27
799,2015-11-23,4213.47
800,2015-11-20,4122.95
801,2015-11-19,4111.24
802,2015-11-18,4145.44
803,2015-11-17,4086.22
804,2015-11-16,4014.57
805,2015-11-13,3998.93
806,2015-11-12,4016.37
807,2015-11-11,4001.28
808,2015-11-10,4025.21
809,2015-11-09,4042.16
810,2015-11-06,4047.59
811,2015-11-05,4084.48
812,2015-11-03,4086.16
813,2015-11-02,4029.57
814,2015-10-30,3974.84
815,2015-10-29,3950.69
816,2015-10-28,3972.65
817,2015-10-27,3949.55
818,2015-10-26,3936.39
819,2015-10-23,3978.31
820,2015-10-22,3953.15
821,2015-10-21,3950.74
822,2015-10-20,3970.37
823,2015-10-19,3951.15
824,2015-10-16,3934.86
825,2015-10-15,3977.76
826,2015-10-14,3955.79
827,2015-10-13,3946.45
828,2015-10-12,3920.78
829,2015-10-09,3971.71
830,2015-10-08,3868.69
831,2015-10-07,3832.47
832,2015-10-06,3797.94
833,2015-10-05,3769.88
834,2015-10-02,3664.31
835,2015-10-01,3697.76
836,2015-09-30,3716.04
837,2015-09-29,3707.77
838,2015-09-28,3679.97
839,2015-09-25,3720.19
840,2015-09-24,3666.23
841,2015-09-23,3719.7
842,2015-09-22,3768.49
843,2015-09-21,3855.87
844,2015-09-18,3900.77
845,2015-09-17,3904.95
846,2015-09-16,3910.5
847,2015-09-15,3854.79
848,2015-09-14,3868.4
849,2015-09-11,3831.54
850,2015-09-10,3847.12
851,2015-09-09,3875.32
852,2015-09-08,3855.55
853,2015-09-07,3824.38
854,2015-09-04,3811.06
855,2015-09-03,3837.14
856,2015-09-02,3797.94
857,2015-09-01,3790.38
858,2015-08-31,3853.76
859,2015-08-28,3874.73
860,2015-08-27,3813.75
861,2015-08-26,3733.56
862,2015-08-25,3716.59
863,2015-08-24,3631.41
864,2015-08-21,3718.35
865,2015-08-20,3773.23
866,2015-08-19,3731.91
867,2015-08-18,3797.76
868,2015-08-17,3831.59
869,2015-08-14,3848.07
870,2015-08-13,3803.41
871,2015-08-12,3792.44
872,2015-08-11,3795.15
873,2015-08-10,3821.49
874,2015-08-07,3790.23
875,2015-08-06,3761.38
876,2015-08-05,3800.54
877,2015-08-04,3749.72
878,2015-08-03,3731.4
879,2015-07-31,3748.71
880,2015-07-30,3684.56
881,2015-07-29,3648.43
882,2015-07-28,3591.85
883,2015-07-27,3539.49
884,2015-07-24,3564.28
885,2015-07-23,3626.16
886,2015-07-22,3667.99
887,2015-07-21,3671.06
888,2015-07-20,3638.14
889,2015-07-17,3695.13
890,2015-07-16,3702.18
891,2015-07-15,3659.11
892,2015-07-14,3703.86
893,2015-07-13,3710.42
894,2015-07-10,3663.41
895,2015-07-09,3633.95
896,2015-07-08,3585.41
897,2015-07-07,3634.91
898,2015-07-06,3655.11
899,2015-07-03,3701.74
900,2015-07-02,3729.7
901,2015-07-01,3712.91
902,2015-06-30,3747.88
903,2015-06-29,3712.43
904,2015-06-26,3748.4
905,2015-06-25,3759.03
906,2015-06-24,3781.33
907,2015-06-23,3789.59
908,2015-06-22,3824.69
909,2015-06-19,3802.68
910,2015-06-18,3796.59
911,2015-06-17,3809.73
912,2015-06-16,3827.87
913,2015-06-15,3771.3
914,2015-06-11,3745.14
915,2015-06-10,3734.43
916,2015-06-09,3739.38
917,2015-06-08,3715.25
918,2015-06-05,3726.68
919,2015-06-04,3702.82
920,2015-06-03,3710.36
921,2015-06-02,3741.98
922,2015-06-01,3685.13
923,2015-05-29,3677.47
924,2015-05-28,3759.88
925,2015-05-27,3752.9
926,2015-05-26,3759.76
927,2015-05-25,3768.37
928,2015-05-22,3791.64
929,2015-05-21,3790.36
930,2015-05-20,3718.81
931,2015-05-19,3768.34
932,2015-05-18,3821.61
933,2015-05-15,3822.75
934,2015-05-14,3781.23
935,2015-05-13,3789.63
936,2015-05-12,3813.96
937,2015-05-08,3868.0
938,2015-05-07,3850.03
939,2015-05-06,3907.85
940,2015-05-05,3914.92
941,2015-04-30,3825.35
942,2015-04-29,3798.81
943,2015-04-28,3783.61
944,2015-04-27,3793.9
945,2015-04-24,3803.03
946,2015-04-23,3751.03
947,2015-04-22,3770.11
948,2015-04-21,3841.68
949,2015-04-20,3786.73
950,2015-04-17,3757.32
951,2015-04-16,3845.6
952,2015-04-15,3837.48
953,2015-04-14,3768.65
954,2015-04-13,3840.91
955,2015-04-10,3798.39
956,2015-04-09,3829.07
957,2015-04-08,3823.75
958,2015-04-07,3852.85
959,2015-04-06,3874.38
960,2015-04-03,3822.2
961,2015-04-02,3823.44
962,2015-04-01,3762.84
963,2015-03-31,3673.15
964,2015-03-30,3652.04
965,2015-03-27,3555.85
966,2015-03-26,3585.34
967,2015-03-25,3660.51
968,2015-03-24,3648.58
969,2015-03-23,3613.55
970,2015-03-20,3683.53
971,2015-03-19,3572.2
972,2015-03-18,3622.73
973,2015-03-17,3562.33
974,2015-03-16,3565.89
975,2015-03-13,3622.33
976,2015-03-12,3703.85
977,2015-03-11,3707.55
978,2015-03-10,3725.82
979,2015-03-06,3871.22
980,2015-03-05,3925.42
981,2015-03-04,3911.88
982,2015-03-03,4033.78
983,2015-03-02,3964.47
984,2015-02-27,3931.82
985,2015-02-26,3931.35
986,2015-02-25,3872.15
987,2015-02-24,3913.77
988,2015-02-20,3965.46
989,2015-02-19,3955.96
990,2015-02-18,4014.42
991,2015-02-17,3976.95
992,2015-02-16,3997.73
993,2015-02-13,4071.78
994,2015-02-12,3966.3
995,2015-02-11,3875.16
996,2015-02-10,3811.58
997,2015-02-09,3834.04
