,Date,3 mo
2183,1998-09-22,4.81
2184,1998-09-23,4.67
2185,1998-09-24,4.55
2186,1998-09-25,4.52
2187,1998-09-28,4.56
2188,1998-09-29,4.54
2189,1998-09-30,4.37
2190,1998-10-01,4.23
2191,1998-10-02,4.22
2192,1998-10-05,4.23
2193,1998-10-06,4.18
2194,1998-10-07,4.15
2195,1998-10-08,3.89
2196,1998-10-09,3.88
2197,1998-10-13,3.99
2198,1998-10-14,4.02
2199,1998-10-15,4.15
2200,1998-10-16,3.65
2201,1998-10-19,3.94
2202,1998-10-20,3.95
2203,1998-10-21,4.00
2204,1998-10-22,3.98
2205,1998-10-23,3.97
2206,1998-10-26,4.06
2207,1998-10-27,4.06
2208,1998-10-28,4.28
2209,1998-10-29,4.32
2210,1998-10-30,4.33
2211,1998-11-02,4.54
2212,1998-11-03,4.50
2213,1998-11-04,4.56
2214,1998-11-05,4.58
2215,1998-11-06,4.64
